league,season,team_id,games_played,wins,losses,ties,win_pct,points_for,points_against,point_diff,rank
NBA,1978,SDC,82,43,39,0,0.524390243902439,9278,9424,-146,12
NBA,1978,MIL,82,38,44,0,0.4634146341463415,9353,9171,182,13
NBA,1978,GSW,82,38,44,0,0.4634146341463415,8621,8590,31,14
NBA,1978,IND,82,38,44,0,0.4634146341463415,8909,9040,-131,15
NBA,1978,NJN,82,37,45,0,0.45121951219512196,8832,9174,-342,16
NBA,1978,NYK,82,31,51,0,0.3780487804878049,8830,9107,-277,17
NBA,1978,CHI,82,31,51,0,0.3780487804878049,8588,8913,-325,18
NBA,1978,DET,82,30,52,0,0.36585365853658536,9023,9242,-219,19
NBA,1978,CLE,82,30,52,0,0.36585365853658536,8732,9037,-305,20
NBA,1978,BOS,82,29,53,0,0.35365853658536583,8874,9288,-414,21
NBA,1978,NOJ,82,26,56,0,0.3170731707317073,8882,9394,-512,22
NBA,1979,BOS,82,61,21,0,0.7439024390243902,9303,8664,639,1
NBA,1979,LAL,82,60,22,0,0.7317073170731707,9438,8954,484,2
NBA,1979,PHI,82,59,23,0,0.7195121951219512,8949,8603,346,3
NBA,1979,SEA,82,56,26,0,0.6829268292682927,8897,8515,382,4
NBA,1979,PHX,82,55,27,0,0.6707317073170732,9114,8819,295,5
NBA,1979,ATL,82,50,32,0,0.6097560975609756,8573,8334,239,6
NBA,1979,MIL,82,49,33,0,0.5975609756097561,9025,8702,323,7
NBA,1979,KCK,82,47,35,0,0.573170731707317,8860,8603,257,8
NBA,1979,HOU,82,41,41,0,0.5,9084,9070,14,9
NBA,1979,SAS,82,41,41,0,0.5,9788,9819,-31,10
NBA,1979,NYK,82,39,43,0,0.47560975609756095,9344,9438,-94,11
NBA,1979,WAS,82,39,43,0,0.47560975609756095,8773,8982,-209,12
NBA,1979,POR,82,38,44,0,0.4634146341463415,8402,8469,-67,13
NBA,1979,CLE,82,37,45,0,0.45121951219512196,9360,9332,28,14
NBA,1979,IND,82,37,45,0,0.45121951219512196,9119,9176,-57,15
NBA,1979,SDC,82,35,47,0,0.4268292682926829,8820,9160,-340,16
NBA,1979,NJN,82,34,48,0,0.4146341463414634,8879,8975,-96,17
NBA,1979,CHI,82,30,52,0,0.36585365853658536,8813,9035,-222,18
NBA,1979,DEN,82,30,52,0,0.36585365853658536,8878,9240,-362,19
NBA,1979,GSW,82,24,58,0,0.2926829268292683,8493,8853,-360,20
NBA,1979,UTA,82,24,58,0,0.2926829268292683,8394,8887,-493,21
NBA,1979,DET,82,16,66,0,0.1951219512195122,8933,9609,-676,22
NBA,1980,PHI,82,62,20,0,0.7560975609756098,9156,8512,644,1
NBA,1980,BOS,82,62,20,0,0.7560975609756098,9008,8526,482,2
NBA,1980,MIL,82,60,22,0,0.7317073170731707,9276,8680,596,3
NBA,1980,PHX,82,57,25,0,0.6951219512195121,9019,8567,452,4
NBA,1980,LAL,82,54,28,0,0.6585365853658537,9117,8802,315,5
NBA,1980,SAS,82,52,30,0,0.6341463414634146,9209,8973,236,6
NBA,1980,NYK,82,50,32,0,0.6097560975609756,8849,8716,133,7
NBA,1980,CHI,82,45,37,0,0.5487804878048781,8937,8775,162,8
NBA,1980,POR,82,45,37,0,0.5487804878048781,9080,9007,73,9
NBA,1980,IND,82,44,38,0,0.5365853658536586,8827,8712,115,10
NBA,1980,HOU,82,40,42,0,0.4878048780487805,8878,8851,27,11
NBA,1980,KCK,82,40,42,0,0.4878048780487805,8769,8768,1,12
NBA,1980,WAS,82,39,43,0,0.47560975609756095,8662,8661,1,13
NBA,1980,GSW,82,39,43,0,0.47560975609756095,9006,9103,-97,14
NBA,1980,DEN,82,37,45,0,0.45121951219512196,9986,10025,-39,15
NBA,1980,SDC,82,36,46,0,0.43902439024390244,8737,8867,-130,16
NBA,1980,SEA,82,34,48,0,0.4146341463414634,8531,8666,-135,17
NBA,1980,ATL,82,31,51,0,0.3780487804878049,8604,8858,-254,18
NBA,1980,CLE,82,28,54,0,0.34146341463414637,8670,9068,-398,19
NBA,1980,UTA,82,28,54,0,0.34146341463414637,8301,8784,-483,20
NBA,1980,NJN,82,24,58,0,0.2926829268292683,8768,9262,-494,21
NBA,1980,DET,82,21,61,0,0.25609756097560976,8174,8692,-518,22
NBA,1980,DAL,82,15,67,0,0.18292682926829268,8322,9011,-689,23
NBA,1981,BOS,82,63,19,0,0.7682926829268293,9180,8657,523,1
NBA,1981,PHI,82,58,24,0,0.7073170731707317,9119,8649,470,2
NBA,1981,LAL,82,57,25,0,0.6951219512195121,9400,9001,399,3
NBA,1981,MIL,82,55,27,0,0.6707317073170732,8890,8441,449,4
NBA,1981,SEA,82,52,30,0,0.6341463414634146,8795,8456,339,5
NBA,1981,SAS,82,48,34,0,0.5853658536585366,9272,9083,189,6
NBA,1981,PHX,82,46,36,0,0.5609756097560976,8705,8422,283,7
NBA,1981,DEN,82,46,36,0,0.5609756097560976,10371,10328,43,8
NBA,1981,HOU,82,46,36,0,0.5609756097560976,8680,8683,-3,9
NBA,1981,GSW,82,45,37,0,0.5487804878048781,9092,9007,85,10
NBA,1981,NJN,82,44,38,0,0.5365853658536586,8746,8690,56,11
NBA,1981,WAS,82,43,39,0,0.524390243902439,8485,8413,72,12
NBA,1981,POR,82,42,40,0,0.5121951219512195,9006,8957,49,13
NBA,1981,ATL,82,42,40,0,0.5121951219512195,8281,8237,44,14
NBA,1981,DET,82,39,43,0,0.47560975609756095,9112,9187,-75,15
NBA,1981,IND,82,35,47,0,0.4268292682926829,8379,8532,-153,16
NBA,1981,CHI,82,34,48,0,0.4146341463414634,8743,8909,-166,17
NBA,1981,NYK,82,33,49,0,0.4024390243902439,8707,8926,-219,18
NBA,1981,KCK,82,30,52,0,0.36585365853658536,8785,9039,-254,19
NBA,1981,DAL,82,28,54,0,0.34146341463414637,8575,8938,-363,20
NBA,1981,UTA,82,25,57,0,0.3048780487804878,9094,9558,-464,21
NBA,1981,SDC,82,17,65,0,0.2073170731707317,8896,9502,-606,22
NBA,1981,CLE,82,15,67,0,0.18292682926829268,8463,9161,-698,23
NBA,1982,PHI,82,65,17,0,0.7926829268292683,9191,8562,629,1
NBA,1982,LAL,82,58,24,0,0.7073170731707317,9433,8978,455,2
NBA,1982,BOS,82,56,26,0,0.6829268292682927,9191,8752,439,3
NBA,1982,PHX,82,53,29,0,0.6463414634146342,8776,8361,415,4
NBA,1982,SAS,82,53,29,0,0.6463414634146342,9375,9075,300,5
NBA,1982,MIL,82,51,31,0,0.6219512195121951,8740,8379,361,6
NBA,1982,NJN,82,49,33,0,0.5975609756097561,8672,8445,227,7
NBA,1982,SEA,82,48,34,0,0.5853658536585366,9019,8756,263,8
NBA,1982,POR,82,46,36,0,0.5609756097560976,8808,8633,175,9
NBA,1982,KCK,82,45,37,0,0.5487804878048781,9328,9209,119,10
NBA,1982,DEN,82,45,37,0,0.5487804878048781,10105,10054,51,11
NBA,1982,NYK,82,44,38,0,0.5365853658536586,8198,7997,201,12
NBA,1982,ATL,82,43,39,0,0.524390243902439,8335,8413,-78,13
NBA,1982,WAS,82,42,40,0,0.5121951219512195,8134,8145,-11,14
NBA,1982,DAL,82,38,44,0,0.4634146341463415,9243,9277,-34,15
NBA,1982,DET,82,37,45,0,0.45121951219512196,9239,9272,-33,16
NBA,1982,GSW,82,30,52,0,0.36585365853658536,8908,9205,-297,17
NBA,1982,UTA,82,30,52,0,0.36585365853658536,8938,9282,-344,18
NBA,1982,CHI,82,28,54,0,0.34146341463414637,9102,9503,-401,19
NBA,1982,SDC,82,25,57,0,0.3048780487804878,8903,9299,-396,20
NBA,1982,CLE,82,23,59,0,0.2804878048780488,7964,8574,-610,21
NBA,1982,IND,82,20,62,0,0.24390243902439024,8911,9391,-480,22
NBA,1982,HOU,82,14,68,0,0.17073170731707318,8145,9096,-951,23
NBA,1983,BOS,82,62,20,0,0.7560975609756098,9194,8656,538,1
NBA,1983,LAL,82,54,28,0,0.6585365853658537,9478,9170,308,2
NBA,1983,PHI,82,52,30,0,0.6341463414634146,8838,8658,180,3
NBA,1983,MIL,82,50,32,0,0.6097560975609756,8666,8325,341,4
NBA,1983,DET,82,49,33,0,0.5975609756097561,9602,9308,294,5
NBA,1983,POR,82,48,34,0,0.5853658536585366,9277,8986,291,6
NBA,1983,NYK,82,47,35,0,0.573170731707317,8763,8448,315,7
NBA,1983,UTA,82,45,37,0,0.5487804878048781,9428,9335,93,8
NBA,1983,NJN,82,45,37,0,0.5487804878048781,9019,8929,90,9
NBA,1983,DAL,82,43,39,0,0.524390243902439,9052,9017,35,10
NBA,1983,SEA,82,42,40,0,0.5121951219512195,8865,8879,-14,11
NBA,1983,PHX,82,41,41,0,0.5,9101,9028,73,12
NBA,1983,ATL,82,40,42,0,0.4878048780487805,8321,8427,-106,13
NBA,1983,DEN,82,38,44,0,0.4634146341463415,10147,10237,-90,14
NBA,1983,KCK,82,38,44,0,0.4634146341463415,9023,9144,-121,15
NBA,1983,SAS,82,37,45,0,0.45121951219512196,9862,9884,-22,16
NBA,1983,GSW,82,37,45,0,0.45121951219512196,9008,9287,-279,17
NBA,1983,WAS,82,35,47,0,0.4268292682926829,8423,8660,-237,18
NBA,1983,SDC,82,30,52,0,0.36585365853658536,9077,9344,-267,19
NBA,1983,HOU,82,29,53,0,0.35365853658536583,9071,9324,-253,20
NBA,1983,CLE,82,28,54,0,0.34146341463414637,8386,8735,-349,21
NBA,1983,CHI,82,27,55,0,0.32926829268292684,8501,8926,-425,22
NBA,1983,IND,82,26,56,0,0.3170731707317073,8566,8961,-395,23
NBA,1984,BOS,82,63,19,0,0.7682926829268293,9412,8867,545,1
NBA,1984,LAL,82,62,20,0,0.7560975609756098,9696,9093,603,2
NBA,1984,MIL,82,59,23,0,0.7195121951219512,9090,8528,562,3
NBA,1984,PHI,82,58,24,0,0.7073170731707317,9261,8925,336,4
NBA,1984,DEN,82,52,30,0,0.6341463414634146,9841,9641,200,5
NBA,1984,HOU,82,48,34,0,0.5853658536585366,9118,8977,141,6
NBA,1984,DET,82,46,36,0,0.5609756097560976,9508,9304,204,7
NBA,1984,DAL,82,44,38,0,0.5365853658536586,9116,8938,178,8
NBA,1984,POR,82,42,40,0,0.5121951219512195,9469,9190,279,9
NBA,1984,NJN,82,42,40,0,0.5121951219512195,8975,8956,19,10
NBA,1984,SAS,82,41,41,0,0.5,9412,9337,75,11
NBA,1984,UTA,82,41,41,0,0.5,8937,8946,-9,12
NBA,1984,WAS,82,40,42,0,0.4878048780487805,8655,8677,-22,13
NBA,1984,CHI,82,38,44,0,0.4634146341463415,8916,8985,-69,14
NBA,1984,PHX,82,36,46,0,0.43902439024390244,8858,9031,-173,15
NBA,1984,CLE,82,36,46,0,0.43902439024390244,8903,9129,-226,16
NBA,1984,ATL,82,34,48,0,0.4146341463414634,8743,8862,-119,17
NBA,1984,KCK,82,31,51,0,0.3780487804878049,9413,9632,-219,18
NBA,1984,LAC,82,31,51,0,0.3780487804878049,8784,9152,-368,19
NBA,1984,SEA,82,31,51,0,0.3780487804878049,8376,8822,-446,20
NBA,1984,NYK,82,24,58,0,0.2926829268292683,8627,9007,-380,21
NBA,1984,IND,82,22,60,0,0.2682926829268293,8879,9388,-509,22
NBA,1984,GSW,82,22,60,0,0.2682926829268293,9052,9654,-602,23
NBA,1985,BOS,82,67,15,0,0.8170731707317073,9359,8587,772,1
NBA,1985,LAL,82,62,20,0,0.7560975609756098,9618,8983,635,2
NBA,1985,MIL,82,57,25,0,0.6951219512195121,9390,8649,741,3
NBA,1985,PHI,82,54,28,0,0.6585365853658537,9051,8858,193,4
NBA,1985,HOU,82,51,31,0,0.6219512195121951,9379,9165,214,5
NBA,1985,ATL,82,50,32,0,0.6097560975609756,8906,8712,194,6
NBA,1985,DEN,82,47,35,0,0.573170731707317,9410,9303,107,7
NBA,1985,DET,82,46,36,0,0.5609756097560976,9363,9267,96,8
NBA,1985,DAL,82,44,38,0,0.5365853658536586,9453,9363,90,9
NBA,1985,UTA,82,42,40,0,0.5121951219512195,8871,8901,-30,10
NBA,1985,POR,82,40,42,0,0.4878048780487805,9436,9349,87,11
NBA,1985,WAS,82,39,43,0,0.47560975609756095,8442,8590,-148,12
NBA,1985,NJN,82,39,43,0,0.47560975609756095,8949,9112,-163,13
NBA,1985,SAC,82,37,45,0,0.45121951219512196,8924,9176,-252,14
NBA,1985,SAS,82,35,47,0,0.4268292682926829,9120,9272,-152,15
NBA,1985,PHX,82,32,50,0,0.3902439024390244,9023,9268,-245,16
NBA,1985,LAC,82,32,50,0,0.3902439024390244,8907,9475,-568,17
NBA,1985,SEA,82,31,51,0,0.3780487804878049,8564,8572,-8,18
NBA,1985,GSW,82,30,52,0,0.36585365853658536,9299,9582,-283,19
NBA,1985,CHI,82,30,52,0,0.36585365853658536,8962,9274,-312,20
NBA,1985,CLE,82,29,53,0,0.35365853658536583,8836,9071,-235,21
NBA,1985,IND,82,26,56,0,0.3170731707317073,8519,8792,-273,22
NBA,1985,NYK,82,23,59,0,0.2804878048780488,8094,8554,-460,23
NBA,1986,LAL,82,65,17,0,0.7926829268292683,9656,8893,763,1
NBA,1986,BOS,82,59,23,0,0.7195121951219512,9237,8692,545,2
NBA,1986,ATL,82,57,25,0,0.6951219512195121,9024,8431,593,3
NBA,1986,DAL,82,55,27,0,0.6707317073170732,9567,9050,517,4
NBA,1986,DET,82,52,30,0,0.6341463414634146,9118,8836,282,5
NBA,1986,MIL,82,50,32,0,0.6097560975609756,9052,8731,321,6
NBA,1986,POR,82,49,33,0,0.5975609756097561,9667,9410,257,7
NBA,1986,PHI,82,45,37,0,0.5487804878048781,8729,8745,-16,8
NBA,1986,UTA,82,44,38,0,0.5365853658536586,8844,8811,33,9
NBA,1986,HOU,82,42,40,0,0.5121951219512195,8765,8683,82,10
NBA,1986,WAS,82,42,40,0,0.5121951219512195,8690,8802,-112,11
NBA,1986,GSW,82,42,40,0,0.5121951219512195,9188,9380,-192,12
NBA,1986,IND,82,41,41,0,0.5,8698,8751,-53,13
NBA,1986,CHI,82,40,42,0,0.4878048780487805,8596,8523,73,14
NBA,1986,SEA,82,39,43,0,0.47560975609756095,9325,9287,38,15
NBA,1986,DEN,82,37,45,0,0.45121951219512196,9569,9640,-71,16
NBA,1986,PHX,82,36,46,0,0.43902439024390244,9111,9311,-200,17
NBA,1986,CLE,82,31,51,0,0.3780487804878049,8558,8871,-313,18
NBA,1986,SAC,82,29,53,0,0.35365853658536583,9095,9359,-264,19
NBA,1986,SAS,82,28,54,0,0.34146341463414637,8882,9300,-418,20
NBA,1986,NJN,82,24,58,0,0.2926829268292683,8893,9307,-414,21
NBA,1986,NYK,82,24,58,0,0.2926829268292683,8508,9022,-514,22
NBA,1986,LAC,82,12,70,0,0.14634146341463414,8566,9503,-937,23
NBA,1987,LAL,82,62,20,0,0.7560975609756098,9250,8771,479,1
NBA,1987,BOS,82,57,25,0,0.6951219512195121,9315,8828,487,2
NBA,1987,DET,82,54,28,0,0.6585365853658537,8957,8533,424,3
NBA,1987,DEN,82,54,28,0,0.6585365853658537,9573,9239,334,4
NBA,1987,POR,82,53,29,0,0.6463414634146342,9518,9147,371,5
NBA,1987,DAL,82,53,29,0,0.6463414634146342,8960,8602,358,6
NBA,1987,ATL,82,50,32,0,0.6097560975609756,8844,8549,295,7
NBA,1987,CHI,82,50,32,0,0.6097560975609756,8609,8330,279,8
NBA,1987,UTA,82,47,35,0,0.573170731707317,8899,8597,302,9
NBA,1987,HOU,82,46,36,0,0.5609756097560976,8935,8821,114,10
NBA,1987,SEA,82,44,38,0,0.5365853658536586,9135,8966,169,11
NBA,1987,CLE,82,42,40,0,0.5121951219512195,8566,8504,62,12
NBA,1987,MIL,82,42,40,0,0.5121951219512195,8697,8653,44,13
NBA,1987,NYK,82,38,44,0,0.4634146341463415,8655,8695,-40,14
NBA,1987,WAS,82,38,44,0,0.4634146341463415,8653,8716,-63,15
NBA,1987,IND,82,38,44,0,0.4634146341463415,8581,8646,-65,16
NBA,1987,PHI,82,36,46,0,0.43902439024390244,8667,8785,-118,17
NBA,1987,SAS,82,31,51,0,0.3780487804878049,9314,9714,-400,18
NBA,1987,PHX,82,28,54,0,0.34146341463414637,8901,9268,-367,19
NBA,1987,SAC,82,24,58,0,0.2926829268292683,8855,9327,-472,20
NBA,1987,GSW,82,20,62,0,0.24390243902439024,8771,9453,-682,21
NBA,1987,NJN,82,19,63,0,0.23170731707317074,8235,8900,-665,22
NBA,1987,LAC,82,17,65,0,0.2073170731707317,8103,8949,-846,23
NBA,1988,DET,82,63,19,0,0.7682926829268293,8740,8264,476,1
NBA,1988,CLE,82,57,25,0,0.6951219512195121,8923,8300,623,2
NBA,1988,LAL,82,57,25,0,0.6951219512195121,9406,8818,588,3
NBA,1988,PHX,82,55,27,0,0.6707317073170732,9727,9096,631,4
NBA,1988,ATL,82,52,30,0,0.6341463414634146,9102,8699,403,5
NBA,1988,NYK,82,52,30,0,0.6341463414634146,9567,9258,309,6
NBA,1988,UTA,82,51,31,0,0.6219512195121951,8588,8176,412,7
NBA,1988,MIL,82,49,33,0,0.5975609756097561,8932,8636,296,8
NBA,1988,SEA,82,47,35,0,0.573170731707317,9196,8958,238,9
NBA,1988,CHI,82,47,35,0,0.573170731707317,8726,8608,118,10
NBA,1988,PHI,82,46,36,0,0.5609756097560976,9174,9051,123,11
NBA,1988,HOU,82,45,37,0,0.5487804878048781,8897,8819,78,12
NBA,1988,DEN,82,44,38,0,0.5365853658536586,9675,9536,139,13
NBA,1988,GSW,82,43,39,0,0.524390243902439,9558,9583,-25,14
NBA,1988,BOS,82,42,40,0,0.5121951219512195,8958,8863,95,15
NBA,1988,WAS,82,40,42,0,0.4878048780487805,8879,9056,-177,16
NBA,1988,POR,82,39,43,0,0.47560975609756095,9395,9275,120,17
NBA,1988,DAL,82,38,44,0,0.4634146341463415,8484,8583,-99,18
NBA,1988,IND,82,28,54,0,0.34146341463414637,8767,9109,-342,19
NBA,1988,SAC,82,27,55,0,0.32926829268292684,8651,9106,-455,20
NBA,1988,NJN,82,26,56,0,0.3170731707317073,8506,9027,-521,21
NBA,1988,SAS,82,21,61,0,0.25609756097560976,8652,9249,-597,22
NBA,1988,LAC,82,21,61,0,0.25609756097560976,8712,9525,-813,23
NBA,1988,CHA,82,20,62,0,0.24390243902439024,8566,9265,-699,24
NBA,1988,MIA,82,15,67,0,0.18292682926829268,8016,8937,-921,25
NBA,1989,LAL,82,63,19,0,0.7682926829268293,9079,8523,556,1
NBA,1989,POR,82,59,23,0,0.7195121951219512,9365,8847,518,2
NBA,1989,DET,82,59,23,0,0.7195121951219512,8556,8057,499,3
NBA,1989,SAS,82,56,26,0,0.6829268292682927,8718,8432,286,4
NBA,1989,UTA,82,55,27,0,0.6707317073170732,8760,8367,393,5
NBA,1989,CHI,82,55,27,0,0.6707317073170732,8977,8710,267,6
NBA,1989,PHX,82,54,28,0,0.6585365853658537,9423,8841,582,7
NBA,1989,PHI,82,53,29,0,0.6463414634146342,9039,8630,409,8
NBA,1989,BOS,82,52,30,0,0.6341463414634146,9023,8696,327,9
NBA,1989,DAL,82,47,35,0,0.573170731707317,8384,8378,6,10
NBA,1989,NYK,82,45,37,0,0.5487804878048781,8879,8763,116,11
NBA,1989,MIL,82,44,38,0,0.5365853658536586,8691,8755,-64,12
NBA,1989,DEN,82,43,39,0,0.524390243902439,9397,9281,116,13
NBA,1989,IND,82,42,40,0,0.5121951219512195,8962,8949,13,14
NBA,1989,CLE,82,42,40,0,0.5121951219512195,8411,8436,-25,15
NBA,1989,HOU,82,41,41,0,0.5,8752,8632,120,16
NBA,1989,SEA,82,41,41,0,0.5,8769,8684,85,17
NBA,1989,ATL,82,41,41,0,0.5,8901,8817,84,18
NBA,1989,GSW,82,37,45,0,0.45121951219512196,9534,9791,-257,19
NBA,1989,WAS,82,31,51,0,0.3780487804878049,8832,9009,-177,20
NBA,1989,LAC,82,30,52,0,0.36585365853658536,8509,8787,-278,21
NBA,1989,SAC,82,23,59,0,0.2804878048780488,8341,8756,-415,22
NBA,1989,MIN,82,22,60,0,0.2682926829268293,7803,8150,-347,23
NBA,1989,CHA,82,19,63,0,0.23170731707317074,8232,8873,-641,24
NBA,1989,ORL,82,18,64,0,0.21951219512195122,9090,9821,-731,25
NBA,1989,MIA,82,18,64,0,0.21951219512195122,8247,9044,-797,26
NBA,1989,NJN,82,17,65,0,0.2073170731707317,8208,8853,-645,27
NBA,1990,POR,82,63,19,0,0.7682926829268293,9407,8695,712,1
NBA,1990,CHI,82,61,21,0,0.7439024390243902,9024,8278,746,2
NBA,1990,LAL,82,58,24,0,0.7073170731707317,8717,8164,553,3
NBA,1990,BOS,82,56,26,0,0.6829268292682927,9145,8668,477,4
NBA,1990,PHX,82,55,27,0,0.6707317073170732,9348,8811,537,5
NBA,1990,SAS,82,55,27,0,0.6707317073170732,8782,8412,370,6
NBA,1990,UTA,82,54,28,0,0.6585365853658537,8527,8254,273,7
NBA,1990,HOU,82,52,30,0,0.6341463414634146,8753,8466,287,8
NBA,1990,DET,82,50,32,0,0.6097560975609756,8205,7937,268,9
NBA,1990,MIL,82,48,34,0,0.5853658536585366,8727,8524,203,10
NBA,1990,GSW,82,44,38,0,0.5365853658536586,9564,9430,134,11
NBA,1990,PHI,82,44,38,0,0.5365853658536586,8641,8656,-15,12
NBA,1990,ATL,82,43,39,0,0.524390243902439,9003,8940,63,13
NBA,1990,SEA,82,41,41,0,0.5,8744,8643,101,14
NBA,1990,IND,82,41,41,0,0.5,9159,9191,-32,15
NBA,1990,NYK,82,39,43,0,0.47560975609756095,8455,8474,-19,16
NBA,1990,CLE,82,33,49,0,0.4024390243902439,8343,8545,-202,17
NBA,1990,LAC,82,31,51,0,0.3780487804878049,8491,8774,-283,18
NBA,1990,ORL,82,31,51,0,0.3780487804878049,8684,9010,-326,19
NBA,1990,WAS,82,30,52,0,0.36585365853658536,8313,8721,-408,20
NBA,1990,MIN,82,29,53,0,0.35365853658536583,8169,8491,-322,21
NBA,1990,DAL,82,28,54,0,0.34146341463414637,8195,8570,-375,22
NBA,1990,NJN,82,26,56,0,0.3170731707317073,8441,8811,-370,23
NBA,1990,CHA,82,26,56,0,0.3170731707317073,8428,8858,-430,24
NBA,1990,SAC,82,25,57,0,0.3048780487804878,7928,8484,-556,25
NBA,1990,MIA,82,24,58,0,0.2926829268292683,8349,8840,-491,26
NBA,1990,DEN,82,20,62,0,0.24390243902439024,9828,10723,-895,27
NBA,1991,CHI,82,67,15,0,0.8170731707317073,9011,8155,856,1
NBA,1991,POR,82,57,25,0,0.6951219512195121,9135,8539,596,2
NBA,1991,CLE,82,57,25,0,0.6951219512195121,8926,8479,447,3
NBA,1991,UTA,82,55,27,0,0.6707317073170732,8877,8353,524,4
NBA,1991,GSW,82,55,27,0,0.6707317073170732,9732,9412,320,5
NBA,1991,PHX,82,53,29,0,0.6463414634146342,9194,8707,487,6
NBA,1991,NYK,82,51,31,0,0.6219512195121951,8328,8009,319,7
NBA,1991,BOS,82,51,31,0,0.6219512195121951,8745,8448,297,8
NBA,1991,DET,82,48,34,0,0.5853658536585366,8113,7945,168,9
NBA,1991,SAS,82,47,35,0,0.573170731707317,8524,8252,272,10
NBA,1991,SEA,82,47,35,0,0.573170731707317,8737,8583,154,11
NBA,1991,LAC,82,45,37,0,0.5487804878048781,8440,8352,88,12
NBA,1991,LAL,82,43,39,0,0.524390243902439,8229,8319,-90,13
NBA,1991,HOU,82,42,40,0,0.5121951219512195,8366,8507,-141,14
NBA,1991,IND,82,40,42,0,0.4878048780487805,9197,9042,155,15
NBA,1991,NJN,82,40,42,0,0.4878048780487805,8641,8780,-139,16
NBA,1991,ATL,82,38,44,0,0.4634146341463415,8711,8834,-123,17
NBA,1991,MIA,82,38,44,0,0.4634146341463415,8608,8953,-345,18
NBA,1991,PHI,82,35,47,0,0.4268292682926829,8358,8462,-104,19
NBA,1991,MIL,82,31,51,0,0.3780487804878049,8608,8749,-141,20
NBA,1991,CHA,82,31,51,0,0.3780487804878049,8980,9300,-320,21
NBA,1991,SAC,82,29,53,0,0.35365853658536583,8549,9046,-497,22
NBA,1991,WAS,82,25,57,0,0.3048780487804878,8395,8761,-366,23
NBA,1991,DEN,82,24,58,0,0.2926829268292683,8176,8821,-645,24
NBA,1991,DAL,82,22,60,0,0.2682926829268293,8007,8634,-627,25
NBA,1991,ORL,82,21,61,0,0.25609756097560976,8330,8897,-567,26
NBA,1991,MIN,82,15,67,0,0.18292682926829268,8237,8815,-578,27
NBA,1992,PHX,82,62,20,0,0.7560975609756098,9298,8752,546,1
NBA,1992,NYK,82,60,22,0,0.7317073170731707,8328,7823,505,2
NBA,1992,CHI,82,57,25,0,0.6951219512195121,8625,8109,516,3
NBA,1992,SEA,82,55,27,0,0.6707317073170732,8884,8304,580,4
NBA,1992,HOU,82,55,27,0,0.6707317073170732,8531,8184,347,5
NBA,1992,CLE,82,54,28,0,0.6585365853658537,8832,8303,529,6
NBA,1992,POR,82,51,31,0,0.6219512195121951,8898,8643,255,7
NBA,1992,SAS,82,49,33,0,0.5975609756097561,8652,8433,219,8
NBA,1992,BOS,82,48,34,0,0.5853658536585366,8502,8429,73,9
NBA,1992,UTA,82,47,35,0,0.573170731707317,8709,8531,178,10
NBA,1992,CHA,82,44,38,0,0.5365853658536586,9030,9050,-20,11
NBA,1992,NJN,82,43,39,0,0.524390243902439,8431,8328,103,12
NBA,1992,ATL,82,43,39,0,0.524390243902439,8814,8885,-71,13
NBA,1992,IND,82,41,41,0,0.5,8836,8697,139,14
NBA,1992,ORL,82,41,41,0,0.5,8652,8544,108,15
NBA,1992,LAC,82,41,41,0,0.5,8783,8754,29,16
NBA,1992,DET,82,40,42,0,0.4878048780487805,8252,8366,-114,17
NBA,1992,LAL,82,39,43,0,0.47560975609756095,8546,8650,-104,18
NBA,1992,MIA,82,36,46,0,0.43902439024390244,8495,8589,-94,19
NBA,1992,DEN,82,36,46,0,0.43902439024390244,8626,8769,-143,20
NBA,1992,GSW,82,34,48,0,0.4146341463414634,9014,9095,-81,21
NBA,1992,MIL,82,28,54,0,0.34146341463414637,8392,8698,-306,22
NBA,1992,PHI,82,26,56,0,0.3170731707317073,8556,9029,-473,23
NBA,1992,SAC,82,25,57,0,0.3048780487804878,8847,9107,-260,24
NBA,1992,WAS,82,22,60,0,0.2682926829268293,8353,8930,-577,25
NBA,1992,MIN,82,19,63,0,0.23170731707317074,8046,8684,-638,26
NBA,1992,DAL,82,11,71,0,0.13414634146341464,8141,9387,-1246,27
NBA,1993,SEA,82,63,19,0,0.7682926829268293,8687,7942,745,1
NBA,1993,HOU,82,58,24,0,0.7073170731707317,8292,7938,354,2
NBA,1993,NYK,82,57,25,0,0.6951219512195121,8076,7503,573,3
NBA,1993,ATL,82,57,25,0,0.6951219512195121,8318,7886,432,4
NBA,1993,PHX,82,56,26,0,0.6829268292682927,8876,8479,397,5
NBA,1993,SAS,82,55,27,0,0.6707317073170732,8202,7771,431,6
NBA,1993,CHI,82,55,27,0,0.6707317073170732,8033,7780,253,7
NBA,1993,UTA,82,53,29,0,0.6463414634146342,8354,8008,346,8
NBA,1993,ORL,82,50,32,0,0.6097560975609756,8666,8347,319,9
NBA,1993,GSW,82,50,32,0,0.6097560975609756,8844,8701,143,10
NBA,1993,CLE,82,47,35,0,0.573170731707317,8296,7966,330,11
NBA,1993,IND,82,47,35,0,0.573170731707317,8280,7997,283,12
NBA,1993,POR,82,47,35,0,0.573170731707317,8795,8579,216,13
NBA,1993,NJN,82,45,37,0,0.5487804878048781,8461,8281,180,14
NBA,1993,MIA,82,42,40,0,0.5121951219512195,8475,8256,219,15
NBA,1993,DEN,82,42,40,0,0.5121951219512195,8221,8099,122,16
